product_id,price,product_name,deeplink,brand,Full_merchant_price,image_url,description
102427,70.00,"Lyle and Scott Lyle & Scott Chunky Stitch Crew Neck Knit Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Chunky+Stitch+Crew+Neck+Knit+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/lyle-and-scott-lyle-scott-chunky-stitch-crew-neck-knit-grey-p102427,"Lyle and Scott",109.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-chunky-stitch-crew-neck-knit-grey-p102427-49088_image.jpg,"This Lyle & Scott Chunky Stitch Crew Neck Knit in grey features a chunky stitch body with the Lyle & Scott embroidered branded logo to the chest and a classic crew neck cut. Added features include ribbed cuffs and a waistband with the product made out of a soft wool blend.  Ly;e& Scott Product Reference: KN104CL"
102428,70.00,"Lyle and Scott Lyle & Scott Mouline Knit Sweater Blue",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Mouline+Knit+Sweater+Blue&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/lyle-and-scott-lyle-scott-mouline-knit-sweater-blue-p102428,"Lyle and Scott",89.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-mouline-knit-sweater-blue-p102428-46218_image.jpg,"Lyle & Scott Mouline Knit Sweater Blue features a ribbed crew neck design, and the iconic brand logo to the chest with ribbed cuffs and waistband, and is regular fit.  Lyle and Scott Product Reference: KN089CL"
102430,60.00,"Lyle and Scott Lyle & Scott Classic Crew Neck Knitwear Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Classic+Crew+Neck+Knitwear+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/lyle-and-scott-lyle-scott-classic-crew-neck-knitwear-grey-p102430,"Lyle and Scott",79.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-classic-crew-neck-knitwear-grey-p102430-46287_image.jpg,"Lyle & Scott Classic Crew Neck Knitwear Grey features a crew neck design with the iconic Lyle & Scott badge to the chest, Ribbed collar, cuffs and waistband and is made from 100% cotton.  Regular style fitting  Lyle & Scott Product Reference: KN020V02"
102431,70.00,"Lyle and Scott Lyle & Scott Mouline Knit Sweater Claret",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Mouline+Knit+Sweater+Claret&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/lyle-and-scott-lyle-scott-mouline-knit-sweater-claret-p102431,"Lyle and Scott",89.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-mouline-knit-sweater-claret-p102431-46214_image.jpg,"Lyle & Scott Mouline Knit Sweater Claret features a ribbed crew neck design, and the iconic brand logo to the chest with ribbed cuffs and waistband, and is regular fit.  Lyle and Scott Product Reference: KN089CL"
102433,70.00,"Lyle and Scott Lyle & Scott Turnberry Crew Neck Knitwear Indigo",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Lyle+and+Scott+Lyle+%26+Scott+Turnberry+Crew+Neck+Knitwear+Indigo+&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/lyle-and-scott-lyle-scott-turnberry-crew-neck-knitwear-indigo-p102433,"Lyle and Scott",109.95,http://www.infinities.co.uk/images/lyle-and-scott-lyle-scott-turnberry-crew-neck-knitwear-indigo-p102433-46278_image.jpg,"Lyle & Scott Turnberry Crew Neck Knitwear in indigo features a round crew neck design, ribbed collar, cuffs and hem, embroidered brand logo to the chest and is made from a wool blend.  Regular style fitting  Lyle & Scott Product Reference: KN109CN"
102512,60.00,"Henri Lloyd Wells Crew Neck Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Henri+Lloyd+Wells+Crew+Neck+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/henri-lloyd-henri-lloyd-wells-crew-neck-knitwear-navy-p102512,"Henri Lloyd",94.95,http://www.infinities.co.uk/images/henri-lloyd-henri-lloyd-wells-crew-neck-knitwear-navy-p102512-49036_image.jpg,"This Henri Lloyd Wells Crew Neck Knitwear in navy features a classic ribbed crew neck design and stand out dark navy seams with the Henri Lloyd woven brand logo to the left arm. The knit also has contrasting dark navy ribbed cuffs and a waistband.  Henri Lloyd Product Reference: M250097"
102514,60.00,"Henri Lloyd Ludlow Quarter Zip Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Henri+Lloyd+Ludlow+Quarter+Zip+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/henri-lloyd-henri-lloyd-ludlow-quarter-zip-knitwear-navy-p102514,"Henri Lloyd",109.95,http://www.infinities.co.uk/images/henri-lloyd-henri-lloyd-ludlow-quarter-zip-knitwear-navy-p102514-49004_image.jpg,"This Henri Lloyd Ludlow Quarter Zip Knitwear in navy is part of their new season range that features a full ribbed body which is made out of lambswool with the iconic Henri Lloyd logo embroidered to the chest. Added features include shoulder pads and elbow pads with white contrasting stitching to the waistband and cuffs.  Henri Lloyd Product Reference: M250095"
102536,95.00,"Barbour Islington Zip Through Knit Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Islington+Zip+Through+Knit+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-islington-zip-through-knit-navy-p102536,Barbour,149.95,http://www.infinities.co.uk/images/barbour-barbour-islington-zip-through-knit-navy-p102536-50471_image.jpg,"Barbour Islington Zip Through Knit in navy features the tonal Barbour branded patch near the hem, leather detailing, two waist pockets with wooden button closure. The product itself is made out of a lightweight wool.  Barbour Product Reference: MKN0779 H"
102537,80.00,"Barbour Woolsington Crew Neck Knit Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Woolsington+Crew+Neck+Knit+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-woolsington-crew-neck-knit-navy-p102537,Barbour,119.95,http://www.infinities.co.uk/images/barbour-barbour-woolsington-crew-neck-knit-navy-p102537-49111_image.jpg,"This Barbour Woolsington Crew Neck Knit in navy features a speckled knit design, leather shoulder detailing, and the Barbour woven label branding to the side. The product also features a classic crew neck design, ribbed cuffs and a ribbed waistband.   "
102538,65.00,"Barbour Staple Crew Neck Knitwear Denim",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Staple+Crew+Neck+Knitwear+Denim&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-staple-crew-neck-knitwear-denim-p102538,Barbour,79.95,http://www.infinities.co.uk/images/barbour-barbour-staple-crew-neck-knitwear-denim-p102538-47707_image.jpg,"The Barbour Staple Crew Neck Knitwear is made from 100% lambswool with a twisted, tweed-effect yarn including a ribbed collar, cuffs and waistband and embroidered brand label to the hem.  Slim style fitting  Barbour Product Reference: MKN0605 H"
102539,65.00,"Barbour Staple Crew Neck Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Staple+Crew+Neck+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-staple-crew-neck-knitwear-navy-p102539,Barbour,79.95,http://www.infinities.co.uk/images/barbour-barbour-staple-crew-neck-knitwear-navy-p102539-47711_image.jpg,"The Barbour Staple Crew Neck Knitwear is made from 100% lambswool with a twisted, tweed-effect yarn including a ribbed collar, cuffs and waistband and embroidered brand label to the hem.  Slim style fitting  Barbour Product Reference: MKN0605 H"
102552,70.00,"Barbour Sett Crew Neck Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Sett+Crew+Neck+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-sett-crew-neck-knitwear-navy-p102552,Barbour,109.95,http://www.infinities.co.uk/images/barbour-barbour-sett-crew-neck-knitwear-navy-p102552-47761_image.jpg,"From the classic Tartan Collection, the Sett Crew Neck Knit is a fine piece crafted from 100% soft lambswool featuring a ribbed collar, cuffs and hem and a woven brand label to the left side seam.  Relaxed style fit  Barbour Product Reference: MKN0740 L"
102557,69.95,"Barbour Essential Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Essential+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-essential-knitwear-navy-p102557,Barbour,69.95,http://www.infinities.co.uk/images/barbour-barbour-essential-knitwear-navy-p102557-45406_image.jpg,"Barbour Essential Knitwear in navy features a crew neck design, embroidered branding to the chest, ribbed collar, cuffs and waistband and is made from, 100% lambswool.  Regular style fitting  Barbour Product Reference: MKN0345 L"
102558,69.95,"Barbour Essential Knitwear Blue",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Essential+Knitwear+Blue&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-essential-knitwear-blue-p102558,Barbour,69.95,http://www.infinities.co.uk/images/barbour-barbour-essential-knitwear-blue-p102558-45414_image.jpg,"Barbour Essential Knitwear in blue features a crew neck design, embroidered branding to the chest, ribbed collar, cuffs and waistband and is made from, 100% lambswool.  Regular style fitting  Barbour Product Reference: MKN0345 L"
102559,69.95,"Barbour Essential Knitwear Seaweed",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Essential+Knitwear+Seaweed&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-essential-knitwear-seaweed-p102559,Barbour,69.95,http://www.infinities.co.uk/images/barbour-barbour-essential-knitwear-seaweed-p102559-45410_image.jpg,"Barbour Essential Knitwear in seaweed features a crew neck design, embroidered branding to the chest, ribbed collar, cuffs and waistband and is made from, 100% lambswool.  Regular style fitting  Barbour Product Reference: MKN0345 L"
102560,80.00,"Barbour Riverton Crew Neck Knitwear Grey",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Riverton+Crew+Neck+Knitwear+Grey&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-riverton-crew-neck-knitwear-grey-p102560,Barbour,119.95,http://www.infinities.co.uk/images/barbour-barbour-riverton-crew-neck-knitwear-grey-p102560-47757_image.jpg,"Barbour Riverton Crew Neck Knitwear is crafted from 100% lambswool for additional warmth featuring a ribbed collar, cuffs and hem and a metal brand eyelet to the left side seam.  Relaxed style fit  Barbour Product Reference: MKN0744 L"
102561,75.00,"Barbour Treadwheel Half Button Sweatshirt Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Treadwheel+Half+Button+Sweatshirt+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-treadwheel-half-button-sweatshirt-navy-p102561,Barbour,129.95,http://www.infinities.co.uk/images/barbour-barbour-treadwheel-half-button-sweatshirt-navy-p102561-47810_image.jpg,"From the Barbour Great Coat Collection, the Treadwheel Half Button Knit is made from 100% soft lambswool and features a half button closure, ribbed collar, cuffs and hem, branded eyelet to the left side seam and tonal stitching throughout.  Relaxed style fitting  Barbour Product Reference: MKN0746 L"
102622,75.00,"Barbour Throttle Half Zip Knit Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Throttle+Half+Zip+Knit+Black+&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-throttle-half-zip-knit-black-p102622,Barbour,99.95,http://www.infinities.co.uk/images/barbour-barbour-throttle-half-zip-knit-black-p102622-48748_image.jpg,"This Barbour Throttle Half Zip Knit in black features a half zip placket with a branded button closure to the funnel neck, it also consists of a ribbed waistband and cuffs, yellow trim detail to the inside neck and tonal stitching throughout.  Barbour Product Reference: MKN0599 I"
102623,60.00,"Barbour Throttle Crew Neck Knitwear Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Barbour+Throttle+Crew+Neck+Knitwear+Black&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/barbour-barbour-throttle-crew-neck-knitwear-black-p102623,Barbour,79.95,http://www.infinities.co.uk/images/barbour-barbour-throttle-crew-neck-knitwear-black-p102623-47806_image.jpg,"Barbour Throttle Crew Neck Knitwear in black features a crew neck design with a contrast stripe detail to the inner collar, ribbed collar, cuffs and waistband, rubber brand logo to the left sleeve and is made from 100% cotton.  Slim style fitting  Barbour Product Reference: MKN0598 I"
102688,150.00,"C.P. Company Garment Dyed Crew Neck Knitwear Dark Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=C.P.+Company+Garment+Dyed+Crew+Neck+Knitwear+Dark+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/c-p-company-garment-dyed-crew-neck-knitwear-dark-navy-p102688,"C.P. Company",199.95,http://www.infinities.co.uk/images/c-p-company-garment-dyed-crew-neck-knitwear-dark-navy-p102688-48733_image.jpg,"Dyed using a specialised garment process to the surface giving a unique and individual finish to every garment, the C.P. Company Garment Dyed Crew Neck Knitwear features a ribbed collar, cuffs and hem, woven brand label to the front hem, ribbed detailing to the shoulder panels and is crafted from 100% merino wool.   *This garment is a small fitting, we advise you to size up*  C.P. Company Product Reference: M01034 895"
102731,80.00,"YMC Star Print Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=YMC+Star+Print+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/ymc-ymc-star-print-knitwear-navy-p102731,YMC,174.95,http://www.infinities.co.uk/images/ymc-ymc-star-print-knitwear-navy-p102731-48564_image.jpg,"YMC Star Print Knitwear in navy features a crew neck design with an all over star print, finely ribbed collar, cuffs and hem and is made from a Geelong wool blend.  Made in Italy  YMC Product Reference: P8CBI"
102796,99.00,"Universal Works Norfolk Ribbed Knitwear Navy",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Universal+Works+Norfolk+Ribbed+Knitwear+Navy&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/universal-works-universal-works-norfolk-ribbed-knitwear-navy-p102796,"Universal Works",174.95,http://www.infinities.co.uk/images/universal-works-universal-works-norfolk-ribbed-knitwear-navy-p102796-47921_image.jpg,"Universal Works Norfolk Ribbed Knit in navy features a funnel neck design, full zip fastening with a woven zip pull, ribbed collar, cuffs and hem and a contrast stripe design to the cuffs and hem.  Universal Works Product Reference: 11302"
102863,50.00,"Penfield Gering Marl Crew Neck Knit Black",http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5221&product=1&wglinkid=171756&productname=Penfield+Gering+Marl+Crew+Neck+Knit+Black+&wgtarget=http://www.infinities.co.uk/clothing-c56/knitwear-c12/penfield-penfield-gering-marl-crew-neck-knit-black-p102863,Penfield,84.95,http://www.infinities.co.uk/images/penfield-penfield-gering-marl-crew-neck-knit-black-p102863-48919_image.jpg,"Penfield Gering Marl Crew Neck Knit in black features a classic ribbed crew neck design, ribbed cuffs and a waistband with the Penfield woven label branding near the hem. The knit is made out of 100% lambswool and is hand wash only  Penfield Product Reference: 401106 001"
